"23475","1708"
"23476","25869"
"23477","31351"
"23478","2632"
"2348","69"
"23480","25874"
"23480","25873"
"23481","25875"
"23482","25876"
"23483","216"
"23485","25878"
"23485","25879"
"23487","6787"
"23487","25880"
"23488","25881"
"23489","60"
"2349","69"
"23490","24906"
"23491","9895"
"23491","9699"
"23492","333"
"23493","333"
"23493","35348"
"23494","25884"
"23494","8659"
"23495","5313"
"23496","8659"
"23497","3840"
"23498","9706"
"23498","9699"
"23499","6260"
"235","131"
"2350","69"
"23500","3796"
"23500","3522"
"23500","9363"
"23501","32944"
"23502","3840"
"23502","25886"
"23503","9928"
"23503","8659"
"23504","8659"
"23505","333"
"23506","125"
"23507","25887"
"23509","25888"
"2351","264"
"23510","184"
"23511","184"
"23512","184"
"23513","184"
"23514","184"
"23515","184"
"23516","184"
"23517","25889"
"23518","6487"
"23518","116"
"23519","25890"
"23519","1257"
"2352","873"
"23521","7195"
"23522","9693"
"23523","25892"
"23524","969"
"23524","31637"
"23524","31629"
"23524","1961"
"23527","25896"
"23528","216"
"23529","116"
"23530","116"
"23530","40046"
"23531","1060"
"23533","25898"
"23534","25267"
"23535","25900"
"23535","35340"
"23536","25901"
"23537","116"
"23538","2637"
"23539","25902"
"2354","485"
"2354","595"
"23540","3465"
"23541","7640"
"23542","25903"
"23542","24852"
"23544","25905"
"23544","25904"
"23545","25906"
"23545","1108"
"23546","25907"
"23547","49"
"23548","1759"
"23549","1759"
"23550","1759"
"23551","1759"
"23552","1759"
"23553","1759"
"23554","1759"
"23555","1759"
"23556","1759"
"23557","1759"
"23558","1080"
"23558","26218"
"23559","5465"
"2356","173"
"23560","2534"
"23561","25267"
"23561","25425"
"23562","6360"
"23563","25267"
"23564","1056"
"23565","25910"
"23565","35310"
"23565","34007"
"23568","25911"
"23568","35300"
"23569","7166"
"23569","25912"
"23570","216"
"23571","25913"
"23572","116"
"23573","25914"
"23573","25915"
"23574","7996"
"23575","8659"
"23576","6260"
"23576","25917"
"23577","8659"
"23579","7233"
"2358","183"
"23580","25918"
"23580","2806"
"23581","25919"
"23581","25920"
"23587","25925"
"23588","8476"
"2359","742"
"2359","1204"
"2359","35"
"2359","98"
"2359","2440"
"23591","8302"
"23591","25928"
"23592","25929"
"23592","8302"
"23593","359"
"23594","216"
"23595","228"
"23597","2987"
"23597","25933"
"23598","3547"
"23599","25935"
"23599","8137"
"236","132"
"23601","5241"
"23602","8659"
"23602","9736"
"23603","1703"
"23604","5304"
"23604","116"
"23605","839"
"23606","1094"
"23606","9414"
"23607","25937"
"23608","5845"
"23608","5096"
"23609","5048"
"23609","5047"
"2361","876"
"23611","25940"
"23612","7321"
"23612","26301"
"23613","25942"
"23614","24852"
"23614","25943"
"23619","9186"
"2362","877"
"23622","9729"
"23623","9787"
"23623","9704"
"23624","7021"
"23625","1588"
"23626","25953"
"23627","1433"
"23629","1759"
"23629","24799"
"2363","547"
"23630","1759"
"23630","24799"
"23631","1759"
"23631","24799"
"23632","24799"
"23632","1759"
"23633","1759"
"23633","24799"
"23634","25954"
"23635","25955"
"23636","7321"
"23637","25956"
"23638","6225"
"23639","342"
"23639","25957"
"2364","55"
"23640","228"
"23641","541"
"23642","7099"
"23643","1864"
"23644","1598"
"23645","5049"
"23646","25958"
"23646","1053"
"23647","3579"
"23648","6260"
"23648","9901"
"23649","25960"
"2365","249"
"23650","4569"
"23650","3311"
"23651","25961"
"23652","216"
"23653","1621"
"23655","116"
"23655","5276"
"23655","5277"
"23656","9596"
"23657","8302"
"23657","25267"
"23658","116"
"23659","25967"
"2366","113"
"23660","5832"
"23661","7296"
"23661","25968"
"23661","407"
"23662","5545"
"23663","2132"
"23663","9654"
"23664","25972"
"23664","25973"
"23665","25786"
"23665","25974"
"23666","25975"
"23667","535"
"23668","25976"
"23669","25744"
"23671","25981"
"23671","25980"
"23673","25983"
"23674","25984"
"23675","3515"
"23677","267"
"23678","1992"
"2368","173"
"23680","25987"
"23681","24852"
"23681","25943"
"23682","25988"
"23683","31136"
"23684","25990"
"23684","935"
"23686","25993"
"23688","25995"
"23689","116"
"2369","22"
"23690","116"
"23691","7741"
"23692","25997"
"23693","1910"
"23694","444"
"23695","444"
"23696","444"
"23697","444"
"23698","444"
"23699","444"
"2370","127"
"23700","1279"
"23700","1745"
"23701","444"
"23702","444"
"23703","444"
"2371","541"
"2372","810"
"23725","26000"
"23726","116"
"23726","6487"
"23727","123"
"23728","2534"
"23728","25257"
"23729","26001"
"2373","4722"
"23730","6523"
"23731","25246"
"23732","1237"
"23733","26002"
"23734","116"
"23735","6378"
"23735","26003"
"23736","1590"
"23737","26004"
"23738","26005"
"23739","26219"
"23739","9511"
"2374","878"
"23741","7180"
"23742","49"
"23743","116"
"23744","3475"
"23744","26009"
"23745","4251"
"23746","6487"
"23746","116"
"23747","26011"
"23748","9609"
"23749","24852"
"2375","727"
"2375","879"
"23750","26012"
"23751","116"
"23752","26013"
"23753","1270"
"23754","26015"
"23754","26014"
"23755","7894"
"23757","26017"
"23758","260"
"2376","880"
"23760","116"
"23761","228"
"23762","8302"
"23762","26019"
"23763","2575"
"23764","25267"
"23764","25425"
"23765","37"
"23765","25848"
"23766","9787"
"23767","25276"
"23768","26021"
"23768","1781"
"23769","26022"
"2377","120"
"23770","25975"
"23771","3293"
"23772","8886"
"23773","260"
"23776","7567"
"23777","26025"
"23778","5716"
"23778","26026"
"23779","9482"
"2378","881"
"23780","9482"
"23781","9482"
"23782","9237"
"23783","6688"
"23783","26030"
"23784","2808"
"23785","9237"
"23786","9482"
"23788","305"
"23788","797"
"23789","1307"
"2379","832"
"23790","9112"
"23791","7321"
"23791","8302"
"23792","7318"
"23792","1060"
"23794","6307"
"23795","26037"
"23797","26039"
"23798","1298"
"23799","26040"
"23799","25402"
"238","99"
"23800","2334"
"23802","116"
"23802","8475"
"23803","3196"
"23804","3196"
"23805","3196"
"23806","3196"
"23807","26043"
"23807","3196"
"23808","26043"
"23808","3196"
"23809","3196"
"23809","26043"
"2381","132"
"23810","100"
"23811","26044"
"23813","26046"
"23815","6487"
"23815","116"
"2382","883"
"23820","26052"
"23821","1317"
"23826","26059"
"23829","26062"
"23829","7958"
"2383","884"
"2383","144"
"23831","26064"
"23832","26065"
"23836","35053"
"2384","885"
"23845","7321"
"23846","26080"
"23847","49"
"2385","886"
"23852","35052"
"23852","26085"
"23853","6260"
"23856","32616"
"23856","26089"
"23857","26090"
"23858","9219"
"23858","578"
"23859","9412"
"23859","25199"
"2386","887"
"23860","2959"
"23861","4145"
"23861","6758"
"23861","309"
"23866","216"
"23868","26040"
"23868","26097"
"23869","868"
"23869","24852"
"2387","888"
"23870","26098"
"23871","4037"
"23871","868"
"23872","25396"
"23872","26100"
"23872","26099"
"23874","26827"
"23875","1393"
"2388","889"
"23880","26108"
"23881","26109"
"23882","25579"
"23882","32346"
"23884","26040"
"23884","8137"
"23885","33851"
"23885","32544"
"23886","35045"
"23886","26113"
"23887","8154"
"23888","26114"
"23889","25268"
"23889","25412"
"2389","640"
"23892","40619"
"23893","1987"
"23894","3278"
"23895","7195"
"2391","891"
"23916","6124"
"23916","26128"
"23916","7136"
"23918","2656"
"2392","891"
"23920","26130"
"23920","25935"
"23921","26131"
"23922","4541"
"23922","3840"
"23923","31201"
"23923","450"
"23924","3054"
"23924","35029"
"23926","402"
"23926","116"
"23927","6787"
"23928","26133"
"23929","25744"
"2393","891"
"23930","26134"
"23931","8137"
"23931","26040"
"2394","892"
"23941","26137"
"23942","8302"
"23942","25744"
"23943","26138"
"23944","35028"
"23944","3736"
"23946","8765"
"2395","893"
"23952","627"
"23952","35027"
"23952","26142"
"23955","26143"
"23956","26144"
"23956","26145"
"23958","26146"
"23959","26147"
"2396","894"
"23960","25267"
"23963","5276"
"23963","5277"
"23963","116"
"2397","895"
"2397","896"
"2397","897"
"23971","3081"
"23971","728"
"23972","1060"
"23973","2534"
"2398","1367"
"23984","26153"
"23986","26154"
"23987","2730"
"23988","219"
"23989","2136"
"2399","1367"
"23990","2655"
"23991","25975"
"23992","26170"
"23993","7708"
"23994","26185"
"23995","5229"
"23996","25149"
"23996","26186"
"23997","26235"
"23997","1457"
"23998","4518"
"23998","4519"
"23999","7166"
"24","22"
"240","134"
"2400","899"
"2400","898"
"24000","324"
"24001","26156"
"24003","26158"
"24005","25267"
"24006","8840"
"2401","879"
"2401","900"
"24010","755"
"24010","26161"
"24011","26163"
"24011","26162"
"24012","24852"
"24013","168"
"24014","1234"
"24015","7195"
"24015","293"
"24016","26164"
"24018","26167"
"24019","593"
"24020","90"
"24022","37"
"24022","6335"
"24023","9609"
"24024","26169"
"24025","2544"
"24030","2020"
"24030","26174"
"24033","7671"
"24033","1626"
"24034","63"
"24035","8302"
"24035","7321"
"24044","26194"
"24046","26196"
"24053","264"
"24053","26203"
"24053","26205"
"24054","25267"
"24055","26206"
"24055","1180"
"24061","26213"
"24062","80"
"24062","26214"
"24063","26215"
"24063","26216"
"24064","26301"
"24064","25267"
"24065","26217"
"24066","25233"
"24067","26220"
"24069","7713"
"24070","9482"
"24071","38191"
"24073","8765"
"24076","26225"
"24077","26226"
"24078","3163"
"24080","26237"
"24082","26237"
"24083","26239"
"24084","116"
"24084","5276"
"24084","5277"
"24085","9787"
"24086","333"
"24088","26241"
"24089","2768"
"24091","25267"
"24091","8302"
"24092","3767"
"24093","679"
"24094","6136"
"24095","6487"
"24095","116"
"24097","2569"
"241","135"
"24101","26250"
"24102","3848"
"24103","324"
"24104","26301"
"24104","7321"
"24105","9787"
"24105","9400"
"24107","26252"
"24108","26297"
"24108","26253"
"24108","1758"
"24109","2702"
"24117","49"
"24118","26260"
"24118","8302"
"24119","8302"
"24119","8476"
"2412","2747"
"2412","901"
"24120","25319"
"24121","26261"
"24121","26301"
"24122","25396"
"24122","26262"
"24124","260"
"24125","26264"
"24128","116"
"24128","5276"
"24128","5277"
"2413","902"
"2413","574"
"24130","9038"
"24130","979"
"24131","104"
"24132","104"
"24133","104"
"24134","26266"
"24135","25267"
"2414","435"
"2414","903"
"24140","8765"
"24147","26275"
"24148","6787"
"24149","7321"
"24149","25396"
"2415","120"
"24150","26276"
"24150","8302"
"24151","25911"
"24152","31427"
"24152","26301"
"24153","26278"
"24155","8765"
"24157","116"
"24157","6487"
"24158","116"
"24158","5276"
"24158","5277"
"24159","2836"
"2416","120"
"24160","5355"
"24160","26283"
"24160","26282"
"24161","26301"
"24161","26260"
"24163","26285"
"24165","5460"
"24166","25267"
"24167","1139"
"24168","26286"
"2417","904"
"24171","8646"
"24177","26295"
"24179","26298"
"2418","503"
"24180","25329"
"24180","26301"
"24181","38191"
"24182","2136"
"24186","1408"
"24186","26300"
"24187","25276"
"24187","26301"
"24188","116"
"24188","3266"
"24189","26303"
"24189","26455"
"24191","26305"
"24191","26306"
"24192","26307"
"24192","26301"
"24194","7730"
"24195","26309"
"24196","8240"
"24197","6137"
"24197","26310"
"24198","25267"
"24198","21"
"24199","216"
"24199","26323"
"24199","26322"
"242","22"
"24200","980"
"24201","3551"
"24202","2015"
"24203","116"
"24204","711"
"24205","26313"
"24207","116"
"24207","6487"
"24210","25319"
"24211","627"
"24215","26318"
"24215","547"
"24216","26319"
"24218","297"
"24219","26320"
"2422","79"
"24220","1034"
"24221","21"
"24221","26321"
"24222","26324"
"2423","1355"
"2423","906"
"24235","3050"
"24235","7136"
"24236","866"
"24237","26297"
"24238","26339"
"2424","789"
"24241","26342"
"24242","26343"
"24244","1032"
"24246","26345"
"24247","25744"
"24247","26301"
"24248","26346"
"2425","113"
"24251","1433"
"24252","26350"
"24252","260"
"24253","8140"
"24254","7099"
"24256","8264"
"24258","24852"
"24259","559"
"24259","183"
"2426","113"
"24261","116"
"24261","5277"
"24261","5276"
"24262","9005"
"24263","26353"
"24265","116"
"24265","6487"
"24267","9724"
"24268","6260"
"24269","1270"
"24269","705"
"2427","113"
"24270","1317"
"24271","26369"
"24274","25579"
"24275","25579"
"24276","25579"
"24277","33947"
"24277","21"
"24278","25396"
"24278","26375"
"2428","907"
"2428","1355"
"24280","935"
"24281","25124"
"24282","26378"
"24282","26377"
"24283","260"
"24284","8264"
"24285","362"
"24286","266"
"24287","25774"
"2429","120"
"24290","25579"
"24293","26379"
"24296","26382"
"24297","24953"
"24298","26383"
"24299","24953"
"243","136"
"2430","4383"
"24301","24953"
"24302","25267"
"24303","26384"
"24304","704"
"24306","38191"
"24307","26387"
"24307","26385"
"24307","26388"
"24307","26386"
"24308","7061"
"24309","26389"
"2431","53"
"24310","26391"
"24310","26390"
"24311","24905"
"24312","26392"
"24313","730"
"24314","26394"
"24315","787"
"24317","6837"
"24318","116"
"24318","6487"
"2432","324"
"24321","26400"
"24324","116"
"24324","26401"
"24326","2403"
"24328","26407"
"24329","3715"
"24329","9836"
"2433","127"
"24330","26408"
"24331","356"
"24331","4540"
"24331","26409"
"24332","26410"
"24333","26411"
"24334","2155"
"24335","26413"
"24335","26412"
"24336","26414"
"24336","25879"
"24337","1307"
"2434","296"
"24340","6824"
"24341","26416"
"24342","1094"
"24343","5277"
"24343","5276"
"24343","116"
"24345","224"
"24345","26418"
"24346","95"
"24347","26419"
"24347","25889"
"24348","104"
"24349","104"
"2435","79"
"24350","104"
"24351","104"
"24352","26420"
"24352","26422"
"24353","26421"
"24354","26423"
"24356","26424"
"24357","6487"
"24357","116"
"24358","116"
"24359","6401"
"24359","26297"
"24360","26426"
"24361","1234"
"24361","26428"
"24362","25212"
"24363","369"
"24364","780"
"24365","26439"
"24365","26429"
"24366","26430"
"24368","26438"
"24370","26433"
"24370","25744"
"24372","26435"
"24373","26436"
"24374","26146"
"24375","25268"
"24375","25396"
"24376","9482"
"24378","26458"
"24379","26446"
"24379","26445"
"2438","909"
"24380","26301"
"24380","26447"
"24382","33947"
"24384","216"
"24385","26449"
"24387","216"
"24388","1127"
"24389","38191"
"24389","26456"
"2439","443"
"24391","26452"
"24392","26453"
"24392","26301"
"24393","8765"
"24394","8765"
"24395","24957"
"24395","26455"
"24396","42560"
"24397","25268"
"24398","116"
"24399","8302"
"24399","26460"
"244","69"
"24400","1298"
"24402","26461"
"24403","8210"
"24403","4312"
"24403","6947"
"24403","26462"
"24404","26463"
"24405","5279"
"24406","3381"
"24407","26475"
"24408","116"
"24408","5304"
"24409","9382"
"2441","717"
"24410","1076"
"24410","26466"
"24414","116"
"24414","6487"
"24415","260"
"24416","26471"
"24417","26469"
"24418","26470"
"24419","8056"
"2442","911"
"24420","107"
"24420","4526"
"24420","216"
"24421","4526"
"24421","216"
"24421","107"
"24423","26478"
"24426","38191"
"24426","26480"
"24427","26482"
"24427","26481"
"24428","359"
"2443","912"
"24430","868"
"24430","8180"
"24431","26489"
"24431","26490"
"24432","8044"
"24433","8044"
"24434","8044"
"24435","4050"
"24436","25267"
"24437","1513"
"24437","26491"
"24438","26492"
"24439","26493"
"24439","26500"
"24440","26494"
"24441","26495"
"24442","26496"
"24443","26498"
"24443","26499"
"24444","8302"
"24444","25267"
"24446","1317"
"24449","7195"
"2445","1355"
"2445","913"
"24450","999"
"24451","26505"
"24452","25552"
"24453","116"
"24453","6487"
"24454","9699"
"24454","9704"
"24456","26507"
"24457","510"
"24458","5479"
"24459","42"
"24459","26521"
"2446","861"
"2446","862"
"24460","25575"
"24461","3490"
"24465","49"
"24469","26512"
"2447","576"
"24470","627"
"24471","26515"
"24472","26516"
"24473","26521"
"24473","26518"
"24474","116"
"24475","116"
"24476","116"
"24477","116"
"24478","116"
"24479","116"
"2448","914"
"24482","8392"
"24482","26520"
"24483","26523"
"24484","116"
"24485","7195"
"24487","6511"
"24488","2136"
"24489","26526"
"24489","3593"
"2449","4722"
"24491","116"
"24492","3767"
"24493","893"
"24493","26527"
"24494","26528"
"24495","8302"
"24495","26529"
"24496","26530"
"24497","7470"
"24498","7470"
"24499","919"
"245","53"
"2450","835"
"2450","136"
"24500","26531"
"24502","8659"
"24503","6260"
"24504","26534"
"24505","26408"
"24506","26535"
"24507","26537"
"24507","26536"
"24509","1561"
"24509","6648"
"2451","172"
"24510","26543"
"24513","26546"
"24513","8437"
"24516","3840"
"24516","26547"
"24517","26548"
"24517","25396"
"24518","516"
"24519","26549"
"24519","43710"
"24519","39530"
"2452","810"
"24520","9008"
"24521","25267"
"24521","26040"
"24522","26551"
"24524","26553"
"24526","8264"
"24527","561"
"24528","26555"
"24529","26040"
"24529","25267"
"2453","850"
"24530","6202"
"24530","26558"
"24530","26557"
"24531","116"
"24532","1875"
"24534","26561"
"24534","26560"
"24535","26562"
"24537","26567"
"24538","26564"
"24539","26566"
"2454","752"
"24540","1688"
"24541","26568"
"24542","26313"
"24543","25396"
"24543","26570"
"24544","260"
"24545","7268"
"24545","1842"
"24547","26572"
"24547","8659"
"24548","26573"
"2455","894"
"24550","26575"
"24551","26576"
"24551","26577"
"24552","9596"
"24553","3767"
"24554","260"
"24556","26668"
"24557","260"
"24558","24957"
"24559","9596"
"2456","828"
"2456","151"
"24560","1060"
"24560","24852"
"24561","26582"
"24562","26585"
"24563","728"
"24563","3081"
"24565","9707"
"24565","9699"
"24566","26583"
"24567","26584"
"24567","25425"
"24568","26586"
"24569","26587"
"24569","4751"
"2457","4707"
"2457","6224"
"2457","6222"
"2457","6223"
"2457","324"
"24570","8797"
"24574","8264"
"24576","26592"
"24577","26593"
"24577","6067"
"24578","42"
"24579","26594"
"2458","1355"
"2458","916"
"24580","7933"
"24581","26595"
"24582","260"
"24583","26596"
"24584","1316"
"24585","26597"
"24586","26598"
"24586","9671"
"24587","5732"
"24588","26603"
"24588","26599"
"24589","7268"
"24589","1842"
"2459","593"
"24590","7268"
"24590","1842"
"24591","26600"
"24592","1842"
"24592","7268"
"24593","2125"
"24593","26601"
"24593","9019"
"24594","6398"
"24595","26605"
"24595","559"
"24595","7143"
"24596","26607"
"24597","1893"
"24598","653"
"24599","1621"
"246","1787"
"246","138"
"2460","113"
"24600","26609"
"24602","9893"
"24602","9699"
"24603","26611"
"24605","26613"
"24606","26614"
"24607","942"
"24608","1842"
"24608","7268"
"24609","25878"
"24609","25879"
"2461","761"
"24610","26615"
"24611","25856"
"24612","26625"
"24612","26623"
"24612","26616"
"24612","26624"
"24613","25293"
"24614","26617"
"24615","9707"
"24615","9699"
"24616","24761"
"24617","9893"
"24617","333"
"2462","918"
"2462","3821"
"2462","97"
"24621","26622"
"24623","26627"
"24623","26626"
"24624","79"
"24624","26630"
"24626","26629"
"24627","26631"
"24627","729"
"24627","26632"
"24628","26633"
"24628","1842"
"24629","9596"
"2463","919"
"24631","260"
"24632","9657"
"24633","26635"
"24634","26636"
"24635","26576"
"24635","6215"
"24637","26639"
"24639","1317"
"2464","563"
"24640","1317"
"24641","1317"
"24642","1317"
"24643","26641"
"24644","216"
"24645","26642"
"24645","2544"
"24647","32946"
"24648","26644"
"2465","921"
"2465","920"
"24650","26645"
"24651","945"
"24652","1080"
"24653","26648"
"24655","25396"
"24655","26650"
"24656","7260"
"24658","9671"
"24659","1298"
"2466","922"
"2466","923"
"24660","260"
"24662","8659"
"24663","6218"
"24664","26655"
"24665","26656"
"24665","26657"
"24666","8659"
"24667","26658"
"24668","1689"
"24668","26659"
"24669","216"
"2467","862"
"2467","861"
"24670","7233"
"24671","26660"
"24672","25862"
"24673","24852"
"24673","1060"
"24674","2330"
"24676","26665"
"24676","26663"
"24676","26664"
"24678","8659"
"24678","9895"
"24679","26667"
"2468","925"
"2468","924"
"2468","437"
"24680","216"
"24681","26669"
"24682","26670"
"24683","1000"
"24684","26671"
"24685","26672"
"24686","787"
"24688","26675"
"24689","1504"
"2469","437"
"2469","924"
"2469","925"
"24690","26676"
"24692","49"
"24693","26677"
"24694","49"
"24695","3967"
"24696","25772"
"24697","3446"
"24698","260"
"24699","26681"
"2470","927"
"24700","4643"
"24700","959"
"24702","26687"
"24702","1928"
"24703","49"
"24704","2851"
"24705","26683"
"24706","9504"
"24707","25267"
"24707","26301"
"24708","26684"
"24709","26685"
"24709","26686"
"2471","593"
"24711","3465"
"24712","26688"
"24713","221"
"24714","24854"
"24715","8659"
"24716","6269"
"24717","26695"
"24717","26694"
"24718","25279"
"24719","26696"
"2472","618"
"24720","6487"
"24720","116"
"24721","26301"
"24721","25754"
"24722","26698"
"24723","26699"
"24723","25329"
"24724","1142"
"24725","26700"
"24726","4195"
"24727","26701"
"24728","868"
"2473","810"
"24730","26703"
"24731","1842"
"24731","7268"
"24732","2113"
"24734","49"
"24735","26706"
"24735","26707"
"24736","49"
"24737","6985"
"24737","893"
"24738","216"
"24739","26708"
"2474","928"
"24740","26709"
"24741","26710"
"24742","670"
"24742","893"
"24744","7047"
"24745","26711"
"24749","25396"
"24749","25744"
"2475","928"
"24750","26713"
"24751","32944"
"24752","26714"
"24752","26715"
"24753","1513"
"24754","505"
"24755","8659"
"24756","26717"
"24757","26718"
"24758","2561"
"24759","26719"
"2476","928"
"24760","116"
"24760","26743"
"24761","754"
"24762","5176"
"24764","8557"
"24765","26721"
"24767","999"
"24769","1057"
"2477","928"
"24770","88"
"24771","26725"
"24772","73"
"24775","260"
"24776","116"
"24778","49"
"24779","25329"
"2478","928"
"24780","9036"
"24780","9035"
"24780","1486"
"24781","4824"
"24783","2765"
"24784","3543"
"24785","8531"
"24786","26731"
"24786","26730"
"24789","45"
"2479","929"
"24791","26735"
"24791","26736"
"24792","26737"
"24793","1556"
"24794","26738"
"24795","49"
"24797","26740"
"24797","26739"
"24798","26741"
"24799","559"
"2480","125"
"24800","7037"
"24803","9248"
"24803","116"
"24804","26742"
"24805","1317"
"24806","1317"
"24807","1317"
"24808","986"
"24810","26745"
"24811","26746"
"24811","3107"
"24812","8659"
"24812","9709"
"24813","26747"
"24813","3840"
"24814","8210"
"24814","6260"
"24815","26749"
"24816","26750"
"24818","25290"
"24818","526"
"24819","26754"
"2482","483"
"24821","26756"
"24821","3840"
"24822","202"
"24825","216"
"24826","26758"
"24826","1753"
"24827","1753"
"24827","6348"
"24828","6348"
"24828","1753"
"2483","931"
"24831","2136"
"24832","8428"
"24834","216"
"24835","1317"
"24836","1317"
"24837","1317"
"24838","1317"
"2484","932"
"2484","342"
"24840","1060"
"24841","26763"
"24842","26765"
"24849","49"
"24851","116"
"24852","26773"
"24854","8771"
"24857","1875"
"24858","2534"
"24858","26778"
"24859","9699"
"24859","9707"
"24860","26779"
"24860","1959"
"24862","26782"
"24862","26781"
"24864","26584"
"24865","25928"
"24866","260"
"24868","26785"
"24869","7984"
"24869","26788"
"2487","933"
"24870","26786"
"24870","26787"
"24871","3840"
"24872","1842"
"24872","26633"
"24873","36"
"24874","36"
"24875","36"
"24876","36"
"24877","36"
"24878","36"
"24879","220"
"2488","60"
"2488","934"
"24880","25902"
"24881","1842"
"24881","7268"
"24882","826"
"24883","26791"
"24884","26792"
"24885","116"
"24886","26793"
"24889","26808"
"2489","9"
"24891","26796"
"24892","116"
"24892","5276"
"24892","5277"
"24893","26797"
"24894","49"
"24895","1317"
"24896","1317"
"24897","26798"
"24898","2629"
"2490","935"
"24900","116"
"24901","26801"
"24902","116"
"24903","25468"
"24903","9429"
"24904","6838"
"24904","116"
"24906","26802"
"24907","26805"
"24907","1094"
"24909","3840"
"2491","936"
"24911","26806"
"24912","8122"
"24912","26809"
"24913","26807"
"24914","26825"
"24914","26810"
"24914","3268"
"24916","9724"
"24916","9736"
"24918","3840"
"2492","937"
"24920","999"
"24921","26814"
"24921","39643"
"24922","26815"
"24922","789"
"24923","485"
"24926","9847"
"24926","3840"
"24927","26818"
"24928","26819"
"24929","999"
"2493","717"
"24930","26821"
"24931","26822"
"24932","26823"
"24933","999"
"24934","6478"
"24935","1300"
"24936","559"
"24937","6789"
"24938","116"
"24939","116"
"2494","938"
"24940","116"
"24941","116"
"24942","116"
"24943","116"
"24944","26824"
"24945","26827"
"24946","3579"
"24947","26828"
"24948","26829"
"24949","25679"
"2495","593"
"24950","26830"
"24951","69"
"24952","1317"
"24953","1317"
"24954","1317"
"24955","24789"
"24956","216"
"24958","26832"
"24959","5752"
"2496","939"
"24963","9785"
"24963","26838"
"24964","7777"
"24964","26839"
"24965","26840"
"24965","26841"
"24966","26818"
"24966","26840"
"24968","26847"
"2497","618"
"24970","26849"
"24971","26850"
"24972","9508"
"24973","26851"
"24974","7260"
"24975","9500"
"24976","4870"
"24976","26852"
"24977","26735"
"24977","26853"
"24978","26854"
"24979","26855"
"2498","940"
"24980","5451"
"24981","26860"
"24982","116"
"24984","26862"
"24985","63"
"24986","4870"
"24987","49"
"24990","28325"
"24991","28326"
"24992","116"
"24993","2136"
"24994","28327"
"24995","1317"
"24996","1317"
"24997","1317"
"24998","1317"
"24999","1317"
"25","8"
"250","958"
"250","42312"
"2500","941"
"25000","28331"
"25000","7475"
"25000","28337"
"25001","324"
"25002","2132"
"25003","28329"
"25003","2544"
"25004","28328"
"25005","28332"
"25005","28333"
"25006","5888"
"25007","26313"
"25008","28336"
"25008","28335"
"25009","4519"
"25009","4518"
"2501","858"
"25010","116"
"25012","779"
"25013","28340"
"25014","574"
"25015","28341"
"25015","28342"
"25015","1421"
"25015","993"
"25016","214"
"25017","4540"
"25017","1627"
"25018","28343"
"2502","942"
"25021","216"
"25021","28345"
"25021","28346"
"25022","28347"
"25023","535"
"25024","25421"
"25024","26786"
"25025","28349"
"25025","2534"
"25026","28350"
"25027","216"
"25028","25267"
"25028","26786"
"25029","28352"
"2503","943"
"25030","116"
"25031","26445"
"25031","28353"
"25032","8659"
"25033","28355"
"25033","28354"
"25034","28355"
"25034","28357"
"25034","28356"
"25035","28358"
"25037","28359"
"25037","28360"
"25038","999"
"2504","944"
"25040","28363"
"25041","28364"
"25042","28365"
"25043","28366"
"25044","8771"
"25045","25209"
"25046","28367"
"25047","116"
"25049","28369"
"25049","28370"
"2505","945"
"25050","28371"
"25050","28372"
"25051","7321"
"25053","574"
"25055","28378"
"25055","28379"
"25055","28377"
"25056","1317"
"25057","1317"
"25058","1317"
"25059","1317"
"2506","97"
"25060","1317"
"25061","25267"
"25063","26493"
"25063","905"
"25064","116"
"25065","116"
"25066","116"
"25067","28382"
"25068","28383"
"2507","593"
"25070","1471"
"25071","4383"
"25071","28385"
"25072","116"
"25073","28386"
"25075","28388"
"25076","3947"
"25077","1080"
"25078","25843"
"25078","35409"
"25079","28389"
"2508","593"
"25081","3876"
"25081","28391"
"25082","9742"
"25082","8303"
"25083","116"
"25084","28392"
"25085","28397"
"25086","26840"
"25086","28398"
"25087","8101"
"25087","28399"
"25088","42633"
"2509","946"
"25090","7268"
"25090","1842"
"25091","28408"
"25091","28407"
"25091","28406"
"25092","8846"
"25093","116"
"25094","36083"
"25094","34265"
"25095","3584"
"25098","28405"
"25098","28404"
"25099","28409"
"251","1"
"2510","947"
"25100","28410"
"25101","116"
"25102","3936"
"25102","1350"
"25102","28411"
"25103","656"
"25104","28412"
"25105","1317"
"25106","1317"
"25107","1317"
"25108","1317"
"25109","1317"
"2511","313"
"25110","25133"
"25111","28413"
"25112","28414"
"25115","4167"
"25116","116"
"25117","28416"
"25118","1818"
"25119","28417"
"25122","5116"
"25126","28425"
"25126","28424"
"25127","6260"
"25129","6137"
"2513","748"
"25132","2561"
"25135","31092"
"25136","4870"
"2514","73"
"25140","4785"
"25141","31096"
"25143","808"
"25143","9693"
"25144","31098"
"25145","8105"
"25145","2544"
"2515","948"
"25150","168"
"25151","168"
"25152","4870"
"25153","16"
"25154","3906"
"25158","31112"
"25159","31113"
"25159","6601"
"2516","59"
"25163","8547"
"25164","6260"
"25165","102"
"25166","25267"
"25166","8302"
"2517","949"
"25170","31119"
"25171","6269"
"25172","446"
"25174","2136"
"2518","942"
"25184","31127"
"25184","31128"
"25185","31129"
"25186","2561"
"25188","3540"
"25189","116"
"2519","519"
"25190","6241"
