"8618","Anna Magdalena Johannsen"
"41055","James Farrer"
"42387","Edwin James"
"41054","Paul Calle"
"42388","Katharine S. (Katharine Sarah) Macquoid"
"41053","Mary Lane McMillan"
"41052","Edward Mayhew"
"7301","Florence Kelley"
"42383","Dred Scott"
"41059","Homer B. (Homer Bezaleel) Hulbert"
"8634","Clara Dillingham Pierson"
"41058","Curtis Guild"
"42384","Sybil G. Brinton"
"41057","Anzia Yezierska"
"7302","Clarence Stratton"
"8632","Edward John Thompson"
"41056","Montgomery Montgomery Real Estate Agents' Association"
"42386","Isabella Field Judson"
"330","Simon Plouffe"
"332","Eliza Burt Gamble"
"333","R. M. (Robert Michael) Ballantyne"
"334","Fanny Van de Grift Stevenson"
"336","Sutherland Orr"
"337","William Sharp"
"338","J. (James) Ingram"
"42380","Thomas Fleming Day"
"339","Smyrnaeus Quintus"
"8624","Michael Sage"
"42381","United States. Supreme Court"
"8625","William Penn"
"42382","John F. A. Sanford"
"41051","Isabel McIsaac"
"41050","J. J. (Joseph J.) Gould"
"8640","Antoinette Inglis"
"41044","Montgomery B. Gibbs"
"8641","Carrie L. May"
"41043","S. E. (Samuel Eagle) Forman"
"42377","Frederic Seebohm"
"7310","A. S. (Angelo Solomon) Rappoport"
"41042","Frederick Lucas"
"42378","Kenneth Sisam"
"41041","John A. Williams"
"42379","J. R. R. (John Ronald Reuel) Tolkien"
"8644","Frank Lebby Stanton"
"41048","James Johnstone"
"7311","Alphonse Marie de Neuville"
"8645","George Ellery Hale"
"41047","Henry Sandham"
"42373","William Bower Forwood"
"8642","George Washington Hood"
"41045","B. F. (Benjamin Franklin) DeCosta"
"42375","Alban G. (Alban Gregory) Widgery"
"340","Arthur S. (Arthur Sanders) Way"
"342","Plutarch"
"343","Arthur Hugh Clough"
"344","Charles Kingsley"
"345","Frances Ellen Watkins Harper"
"346","Sarojini Naidu"
"347","Arthur Symons"
"348","Maksim Gorky"
"8637","C. M. (Charles M.) Relyea"
"349","Greg Fee"
"7304","Evelyn Baring Cromer"
"42370","Josephine Franklin"
"7306","H. R. (Harry Reginald) Hall"
"7309","M. L. McClure"
"41040","Wilfrid Meynell"
"8639","Evaleen Stein"
"8651","I. E. M."
"8652","Thomas Morton"
"7321","Murray Leinster"
"7320","Luella Agnes Owen"
"8650","John Hugh Bowers"
"7323","George Bryce"
"8655","N. S. (Neville Stuart) Talbot"
"7322","Edmund M. (Edmund Marion) Ashe"
"8656","Alexander Campbell"
"7325","Benjamin Franklin Schappelle"
"8653","J. G. Kernahan"
"8654","C. Kernahan"
"350","Izaak Walton"
"351","United States. Arms Control and Disarmament Agency"
"352","United States. Army. Corps of Engineers. Manhattan District"
"353","European Union"
"354","Alice Moore Dunbar-Nelson"
"355","Bertrand Russell"
"356","James Whitcomb Riley"
"357","S. Weir (Silas Weir) Mitchell"
"358","Horace Walpole"
"359","John Ruskin"
"7316","Edward J. Ruppelt"
"8648","Henry Oyen"
"8649","Anne Austin"
"7318","May Wilson Preston"
"8646","J. F. (John Fletcher) Hurst"
"7317","Harry Cornell Greening"
"7319","H. V. (Harriet Vaughan) Cheney"
"7330","William Henry Holmes"
"6001","Elizabeth Elstob"
"8660","B. M. (Beale Melanchthon) Schmucker"
"6000","John Turvill Adams"
"8661","R. M. (Robert Matteson) Johnston"
"6002","Nat Turner"
"7333","Alfred H. (Alfred Henry) Miles"
"8667","Victor Mapes"
"6005","Marion Dix Mosher"
"6004","Gwendolen H. Swinburne"
"360","Martha Young"
"361","Richard Lovelace"
"362","Henry Van Dyke"
"363","Michael Fairless"
"364","E. W. (Ernest William) Hornung"
"365","H. Rider (Henry Rider) Haggard"
"367","Laura Lee Hope"
"368","Lafcadio Hearn"
"369","William Ernest Henley"
"7327","Wilhelm Alfred Braun"
"8659","William Henry Giles Kingston"
"7329","John David Hills"
"8657","John Willis Clark"
"7328","John Harvey Kellogg"
"8658","John Albee"
"6010","Alfred Remy"
"8671","Olive Higgins Prouty"
"6012","Demetrios Vikelas"
"7342","D. H. (David Henry) Montgomery"
"8672","W. F. (William Forsell) Kirby"
"6011","Camille Lemonnier"
"7345","H. T. (Harry Thacker) Burleigh"
"8677","Frederic Lowenheim"
"6013","Arthur Wing Pinero"
"7344","Mary Newton Stanard"
"8678","Enrico Castelnuovo"
"6016","Mary J. (Mary Johnson) Lincoln"
"7347","William Martin Conway"
"7346","Agnes Ethel Conway"
"370","John Clark Ridpath"
"8670","Langston Hughes"
"371","Charles K. (Charles Keyser) Edmunds"
"372","G. Mercer (Graeme Mercer) Adam"
"373","John A. Carpenter"
"374","Steven Levy"
"375","Edward Gibbon"
"376","Henry Clay"
"377","John C. (John Caldwell) Calhoun"
"378","Thomas Hart Benton"
"379","Arthur Brisbane"
"6007","John McLean"
"7337","Felix Octavius Carr Darley"
"6009","Erwin W. (Erwin William) Roessler"
"6008","New Zealand. Committee of the Board of Health"
"8669","J. Stephen (James Stephen) Jeans"
"8685","Anne Grenfell"
"6023","Melvin Hix"
"7354","Northcote Whitridge Thomas"
"8682","Joseph Harris"
"6022","New York Hospital. Society"
"8683","Edward S. Curtis"
"8689","George E. (George Edwin) Waring"
"7358","Charles Morton"
"8686","Katie Spalding"
"6026","David J. Deane"
"7357","Bulstrode Whitlocke"
"380","William Godwin"
"8680","Arthur Gray"
"382","George M. (George Milbrey) Gould"
"383","Walter L. (Walter Lytle) Pyle"
"384","Dornford Yates"
"385","Saint John of Damascus"
"386","Sebastian Evans"
"387","Oliver Wendell Holmes"
"389","Eden Paul"
"6017","John Sargeaunt"
"8679","Jared Barhite"
"6019","Percy D. Johnson"
"6032","Gertrude Stein"
"7363","Andrew Jackson Howell"
"7362","Norman Springer"
"8696","Bede Jarrett"
"8693","Nora Archibald Smith"
"6034","Olaudah Equiano"
"6033","Henry Bibb"
"7364","Fabian Franklin"
"8694","Thomas Raynesford Lounsbury"
"6036","Anna E. (Anna Elizabeth) Dickinson"
"7367","John Dowland"
"8699","John F. Carr"
"6035","William Francis Butler"
"6038","Thomas Chapman"
"6037","Mary Finley Leonard"
"7368","John Bacchus Dykes"
"8698","John D. Clark"
"390","Cedar Paul"
"391","Sigmund Freud"
"392","Hendrik Willem Van Loon"
"8692","Mrs. (Jane) West"
"393","Isabella L. (Isabella Lucy) Bird"
"6030","W. F. Conover"
"394","J. A. (Joseph Amasa) Munk"
"395","W. S. (William Schwenck) Gilbert"
"7360","Bernard Berenson"
"8690","Alfred W. (Alfred William) Lawson"
"397","Max Beerbohm"
"398","George Whale"
"399","John Murray"
"6028","Robert Smith Surtees"
"7359","Henry Reeve"
"6043","Helen Ekin Starrett"
"7374","John L. (John Lewis) Ferguson"
"7376","Mary A. Wilson"
"6045","T. H. (Trinidad Hermenegildo) Pardo de Tavera"
"6044","Joanna C. (Joanna Carver) Colcord"
"7375","Ann Wilson"
"6047","Bayard Tuckerman"
"7378","Fernán Caballero"
"6046","Rustichello of Pisa"
"7377","José Selgas"
"6049","George Lang"
"6048","Emerson Bennett"
"7379","Thomas Jefferson Ritter"
"7370","George McLean Harper"
"6041","Harry Kemp"
"6040","B.  W. (Berkeley William) Randolph"
"6039","William Bligh"
"6054","Margaret W. (Margaret Wiseham) Lewis"
"7385","Harold Chapin"
"6053","Sarah F. (Sarah Frances) Buckelew"
"7384","George Middleton"
"6056","Georg Kmoch"
"7387","J. A. Ferguson"
"6055","B. G. (Benjamin Gottlieb) Kohlmeister"
"7386","Winthrop Parkhurst"
"7389","Beulah Marie Dix"
"6057","Horatio Nelson Nelson"
"7388","Louise Saunders"
"6059","W. E. (William Elliott) Doubleday"
"6050","William Dana Orcutt"
"7381","Marcus Joseph Wright"
"7383","Ruby M. (Ruby Mildred) Ayres"
"6065","S. (Simon) Rosenbaum"
"6064","Charles F. Neagle"
"7395","Garrick Mallery"
"6067","Sutton E. (Sutton Elbert) Griggs"
"6066","Julia Truitt Bishop"
"7397","Michael Barrett"
"7399","Bankim Chandra Chatterji"
"7390","Percy MacKaye"
"6061","Michael Drayton"
"7392","David Rorie"
"6060","Francis Clement Kelley"
"7391","Gordon Bottomley"
"6063","Martha Foote Crow"
"7394","J. E. (Jan Ernst) Heeres"
"6062","Bartholomew Griffin"
"7393","Ohio Department  of Industrial Relations"
"6078","Alberta M. (Alberta Moorhouse) Goudiss"
"43610","Oliver Hogue"
"6077","C. Houston (Charles Houston) Goudiss"
"43611","Mabel W. (Mabel Wheeler) Daniels"
"6079","Edith Virginia Brander Matthews"
"43616","Jessie Bonstelle"
"44948","S. E. (Samuel Edmund) Waller"
"43617","William A. (William Alexander) Craigie"
"43618","T. Noyes Lewis"
"43619","Rose Wilder Lane"
"6072","Otto K. Wohlers"
"43612","Gordon Le Sueur"
"6071","Archie Seldon Milton"
"44943","William Foster"
"43613","Dorothy Josephine Collier"
"6074","William Riley Parker"
"43614","Charles Bright"
"6073","William Winstanley"
"43615","Ann Macbeth"
"32962","E. L. E. B."
"32963","Emma Look Scott"
"32961","Alfred Gurney"
"43609","Annie Brooke"
"31637","John Durand"
"32968","Gerald Vance"
"31639","Ben Ames Williams"
"32966","Juanita Savage"
"31633","George Douglas Brown"
"32967","Adrien Sylvain"
"31636","William Gates"
"32964","A. C. Valentine"
"31635","Robert Gaston Herbert"
"6087","L. Emmett (Luther Emmett) Holt"
"6086","William Sleeman"
"6089","Frances Henshaw Baden"
"6088","Ella D'Arcy"
"43605","César Lecat Bazancourt"
"43606","Charles Felix Clay"
"44939","Bernard C. Nalty"
"43608","Henry Francis Brooke"
"44938","Paul G. Redington"
"6083","James Sinclair Caithness"
"43601","Stanley R. Matthews"
"6082","Mary Hitchcock"
"43602","Frances Ann Wood"
"6085","Ruth Sawyer"
"43604","Olave M. (Olave Muriel) Potter"
"6084","Alfred Claghorn Potter"
"32951","C. K. (Charles Kenneth) Leith"
"31621","Green Peyton"
"31627","Francis Brett Young"
"31626","A. T. (Andrew Taylor) Still"
"31629","Svend Rom"
"31628","Francis Lovell Coombs"
"32958","John Brownlie"
"31623","Geraldine Emma Hodgson"
"31622","Austin Briggs"
"6098","William Cobbett"
"6097","John Wesley Dafoe"
"31609","Frederic Dorr Steele"
"6090","Carl Holliday"
"6092","George Calderon"
"6091","Robert Hooke"
"6094","Edward Arnold"
"6093","James C. Welsh"
"31610","Blanche McManus"
"31616","Georgina Hogarth"
"32948","Hazel Hutchins Wilson"
"31615","Mamie Dickens"
"32949","Charles Geer"
"32946","Charles Annesley"
"31618","Richard Rolle"
"31617","John Richard Greene"
"32944","Amy Walton"
"31611","Burton Donnel Hughes"
"31614","John Forster"
"32943","Barack Obama"
"32929","Alice Campbell"
"44910","Anthon L. Skanchy"
"32930","Bhagavanlal Indrajit"
"31606","M. F. (Milburg Francisco) Mansfield"
"31601","Phyllis Bottome"
"32933","Crawford Howell Toy"
"31600","George Sutherland"
"32934","Mary Greer Conklin"
"31603","Horace T. Carpenter"
"32931","Shivaram Parashuram Bhide"
"31602","Ellen Gould Harmon White"
"32919","Edwin Herbert Gomes"
"44903","Karl Bodmer"
"32927","W. H. Peel"
"32925","Lewis Morris"
"32923","Austin Lewis"
"32920","Paul Bransom"
"32908","John Cordy Jeaffreson"
"32907","Rounsevelle Wildman"
"32915","O. M. (Ormonde Maddock) Dalton"
"32916","John Roussel"
"32913","Bill o'th' Hoylus End"
"32914","Cranstoun Metcalfe"
"32911","Marcel Allain"
"32912","James Gall"
"32910","Pierre Souvestre"
"32904","H. L. (Harry Luman) Russell"
"32903","Evan Lloyd"
"32901","Jean Paul"
"41154","Arthur Corbin Gould"
"42486","William L. (William Linn) Keese"
"42487","Helen M. Persons"
"42488","James C. Brogan"
"42489","Kendric Charles Babcock"
"41158","Charles Herbert Otis"
"42482","Henry T. (Henry Theodore) Tuckerman"
"41157","U. J. (Uriah James) Jones"
"42483","Philip M. Rule"
"41156","Sydney Cooper"
"42485","Alden Eugene Bartlett"
"41159","George Plumer Burns"
"42481","Charles Sillem"
"41150","Thomas A. M. Ward"
"41143","Hugh Arnold"
"42477","Mathew B. Brady"
"42478","Alexander Gardner"
"42472","Annette Hullah"
"41145","George Willis"
"41144","Lawrence B. (Lawrence Bradford) Saint"
"41149","Edward Eli Seelye"
"41148","George Mac Gregor"
"42470","Julia Lovejoy Cuniberti"
"42464","D. A. (David Alphonso) Talboys"
"43795","R. W. (Robert Walter) Sindall"
"43796","Mary W. Gill"
"41130","John Mollard"
"42467","John Pryor Cowan"
"41136","M. (Michael) Foster"
"42460","J. (John) Sturgess"
"43791","Wm. Blair (William Blair) Lord"
"41135","Francis M. (Francis Maitland) Balfour"
"42461","William Temple"
"43792","Thomas Baines"
"41139","Oscar Edward Cesare"
"41138","Joseph Ward Swain"
"41137","Adam Sedgwick"
"42468","S. W. Partington"
"43790","Cheshire Lowton Boone"
"42453","Henry Osborn Taylor"
"43784","Emmerson Wain Manning"
"42454","Dorothy Margaret Torpey"
"43785","Charles F. A. Hinrichs"
"43786","Chester Bailey Fernald"
"42455","Samuel Phillips Day"
"43787","E. F. (Edward Francis) Russell"
"41125","Ernest Broxap"
"43780","Robert Thomas Kerlin"
"43781","Samuel Francis Smith"
"41124","George Hay"
"42450","Martin A. Baumhoff"
"41123","Henry Sherman Hippensteel"
"42451","John Elliot Drinkwater Bethune"
"41122","Charles Ralph Rounds"
"42452","Edwin Giles Fulton"
"43783","Henry W. Donald"
"41129","Robert DeCourcy Ward"
"41128","Rose Le Quesne"
"41127","Lyman P. (Lyman Pierson) Powell"
"41126","Uldene Shriver"
"43788","Martin Samuel Sommer"
"42459","Edward Corbett"
"43773","Seymour Fogel"
"43774","John Stevens"
"42444","James H. Stephenson"
"43775","Rita Benton"
"41114","Robert Scott Fittis"
"42440","Gabriel Roussillon"
"41111","Swami Prakashananda"
"42441","John Sims"
"43772","Hugh Lloyd"
"41118","Herman Charles Merivale"
"41117","Julius Charles Birge"
"41116","Henry Wayland Chetwynd"
"41115","Elaine Sterne"
"42446","Qi Wu"
"43777","J. E. (James Elgin) Wetherell"
"42447","Carll B. Williams"
"42448","Wakeling Dry"
"41119","Walter Winans"
"42449","H. V. Hart-Davis"
"31799","Bertram O. Stull"
"43762","Anne Pence Davis"
"42432","C. J. S. (Charles John Samuel) Thompson"
"42433","Henry Dircks"
"43765","William Smith"
"42434","Angus B. (Angus Bethune) Reach"
"41102","Richard Carnac Temple"
"41101","Charles F. (Charles Francis) Richardson"
"43760","T. J. Flanagan"
"41100","H. de M. Young"
"42430","Percy B. (Percy Bolingbroke) St. John"
"41107","Joshua R. (Joshua Reed) Giddings"
"42439","abbé de Vertot"
"41105","Philip Moeller"
"43766","Mabel Abbott"
"43768","F. W. (Francis Wall) Oliver"
"41108","John Brougham"
"43769","Richard Kearton"
"31783","Ernest A. (Ernest Albert) Bell"
"31785","James Hannay"
"31782","Henry Irving Dodge"
"31781","Emil K. Urban"
"42420","Clarence Winthrop Bowen"
"43751","Leslie M. (Leslie Mortier) Shaw"
"43752","Norval Richardson"
"43753","Simon Lake"
"43750","Eleazar Wheelock"
"43759","Frederick Gilbert"
"42429","John K. (John Keith) Prothero"
"43755","William Hussey Macy"
"42425","Opal Stanley Whiteley"
"43756","Robert W. (Robert Wilson) Shufeldt"
"43757","Sophie Lee Foster"
"42427","F. A. S. (Francis Andrew Spilsbury) Reid"
"31773","Whitelaw Reid"
"31772","Sheldon Dibble"
"31775","Jack Williamson"
"31774","Charles L. (Charles Latimer) Marson"
"31771","Walton Corbould"
"31770","John W. (John William) Ivimey"
"31776","Thomas Barnes Cochrane Dundonald"
"31779","J. (John) Macgowan"
"31778","Pleasant A. Stovall"
"43740","Charles Francis Browne"
"42410","Cecilia Selby Lowndes"
"43741","Walter W. Ward"
"42411","Edith Scannell"
"43742","E. Burke Collins"
"42412","Huntington Smith"
"43743","Edward Howland"
"42417","A. E. (Alfred Edward) Reveirs-Hopkins"
"43748","John Kimberly Mumford"
"43749","F. B. (Frederic B.) Wright"
"42419","Abbott Lawrence Rotch"
"42413","William Greener"
"43745","Arthur D. (Arthur Davis) Dean"
"43746","William Torrey"
"42416","J. P. (John Percy) Blake"
"43747","Frank B. (Frank Boott) Goodrich"
"31762","H. W. (Henry William) Lee"
"31761","Sarah Scott"
"31764","A. H. (Albert Henry) Munsell"
"31763","Timothy Boardman"
"31760","H. Taprell (Henry Taprell) Dorling"
"31765","Mrs. (Annie) Webb-Peploe"
"31768","Rena Sarah Eckman"
"31767","Lewis Webb Hill"
"8700","John T. (John Tinney) McCutcheon"
"400","Marion Mills Miller"
"401","Edmund Day"
"402","Mary Mapes Dodge"
"403","Abraham Merritt"
"404","Anne Brontë"
"405","Emily Brontë"
"406","Kakuzo Okakura"
"407","E. (Edith) Nesbit"
"408","Charlotte Brontë"
"409","William J. Claxton"
"8711","Karl Wilson Gehrkens"
"410","Christopher Marlowe"
"413","Jos. E. (Joseph Edward) Badger"
"414","Titus Lucretius Carus"
"8703","A. Hugh (Alfred Hugh) Fisher"
"415","William Ellery Leonard"
"416","Charles Brockden Brown"
"8704","Winifred Stephens Whale"
"417","Frederick Arthur Ambrose Talbot"
"8702","D. R. (David Russell) McAnally"
"418","Stendhal"
"419","Laurence Sterne"
"8707","D. A. (David Alva) Clippinger"
"8708","Thomas Perkins"
"8721","Margaret Blake Alverson"
"8722","Henry Hart Milman"
"420","F. Scott (Francis Scott) Fitzgerald"
"421","Gregory McNamee"
"422","Arthur Sullivan"
"423","Ilia Lvovich Tolstoi"
"424","Alexis de Tocqueville"
"425","Joseph Ratcliffe Skelton"
"426","H. (Horatio) Barber"
"427","Herbert Newton Casson"
"8712","New Zealand. Court of Appeal"
"428","Frank Lewis Dyer"
"8713","Ferdinand Heinrich Grautoff"
"429","Thomas Commerford Martin"
"8718","Jack Steele"
"8719","Carlo Gozzi"
"8716","Isaac Alexander Mack"
"41198","Anthony Pelcher"
"41197","C. V. Tench"
"41196","M. L. Staley"
"7400","Miriam S. Knight"
"7401","Alice Ercle Hunt"
"41199","Irving Craddock"
"8731","Victorien Sardou"
"430","Frank Tymon"
"432","P. (Patrick) Power"
"433","Rhodius Apollonius"
"435","de Troyes Chrétien"
"436","William Wistar Comfort"
"437","J. Walker (Joseph Walker) McSpadden"
"41190","Matthew Page Andrews"
"438","Thorstein Veblen"
"8723","Orson Lowell"
"439","R. D. (Richard Doddridge) Blackmore"
"8724","Svend Fleuron"
"8729","Frank Fowler"
"41194","Victor Rousseau"
"8727","Hattie E. Macomber"
"41192","Kenneth Hotham Vickers"
"41191","Caroline E. (Caroline Elizabeth) Merrick"
"41187","Collodi Nipote"
"41186","Walter A. (Walter Alden) Dyer"
"41185","Charles Henry Cunningham"
"7411","John N. (John Nathan) Cobb"
"8743","O. O. (Olin Oglesby) Ellis"
"8744","E. B. (Enoch Barton) Garey"
"8741","Robert Armitage Sterndale"
"7413","S. A. D. (Samuel Auguste David) Tissot"
"41189","Robert P. (Robert Percival) Porter"
"7412","Esther Singleton"
"8742","J. C. Gorham"
"41188","J. R. Flanagan"
"440","William Gilmore Simms"
"441","Henry Timrod"
"442","M. L. (Mason Locke) Weems"
"443","Thomas Babington Macaulay Macaulay"
"444","Francis Hopkinson Smith"
"445","Mary White Rowlandson"
"446","John Dewey"
"447","Johann Michael Reu"
"7404","George T. (George Titus) Ferris"
"448","Margaret Mayo"
"8737","Follett L. (Follett Lamberton) Greeno"
"449","John M. (John Mackenzie) Bacon"
"7408","John Hartley"
"41183","Shusui Okakura"
"41182","Frances E. (Frances Elizabeth) Slaughter"
"8738","George Frisbie Hoar"
"41181","Nicholas Everitt"
"7409","Fanny Forester"
"8739","William T. Preyer"
"41180","Frederick Treves"
"8750","Paul Popenoe"
"41176","Marc Simont"
"8751","Roswell H. (Roswell Hill) Johnson"
"41175","Earl Harvey Lyall"
"7420","James William Head"
"41174","Mary Chase Mills Lyall"
"41173","Emily J. Jenkinson"
"7422","Mary E. (Mary Elizabeth) Litchfield"
"8755","Robert Patterson"
"41179","Joan Berenice Reynolds"
"8752","F. Jordan"
"7423","Cosmos Mindeleff"
"8753","Philip Gosse"
"41177","Benjamin Bucknall"
"450","Owen Wister"
"452","Epictetus"
"453","Evelyn Charles Vivian"
"454","W. Lockwood (William Lockwood) Marsh"
"455","John Greenleaf Whittier"
"456","James Russell Lowell"
"457","Elizabeth Stoddard"
"458","Lucie Duff Gordon"
"7415","Lewis Henry Berens"
"8747","Mary Rowles Jarvis"
"459","Princess Der Ling"
"8748","Paul Rosenfeld"
"8745","John Dee"
"7416","Beverley Baxter"
"8746","J. O. (James Orchard) Halliwell-Phillipps"
"41172","R. H."
"7418","Brinsley Le Fanu"
"8749","Richard G. (Richard Green) Moulton"
"41170","Julius H. (Julius Hawley) Seelye"
"41165","Joan Robinson"
"42497","J. Estlin (Joseph Estlin) Carpenter"
"41164","Vera Serkoff"
"42498","Augusta Foote Arnold"
"6100","John Evelyn"
"41163","Violet Mary Dickinson"
"41162","Emily Eden"
"8765","George A. Birmingham"
"7433","Mary Wortley Montagu"
"6102","Ernest Nathaniel Bennett"
"41169","Albert Schwegler"
"42493","Frank Aubrey"
"6101","Oliver Bell Bunce"
"41168","Robert Burn"
"42494","Leigh Ellis"
"6104","Leonora Eyles"
"7435","Blanche Fisher Laite"
"8763","Camille Flammarion"
"42495","Fred Hyland"
"7434","Louis Dodge"
"41166","Agnes Schwarzschild"
"42496","Evan James MacGillivray"
"460","John Quincy Adams"
"461","Fulgence Marion"
"462","Marvin Dana"
"463","Bayard Veiller"
"464","William J. (William James) Jackman"
"465","Thomas Herbert Russell"
"466","Octave Chanute"
"467","Bernard Shaw"
"468","John Filson"
"469","Mikhail Iurevich Lermontov"
"8758","M. Leone Bracker"
"7425","Martha Idell Fletcher Bellinger"
"8759","Arthur H. Buckland"
"42490","Thomas Wright Jackson"
"42491","Otto Schöbl"
"7427","Charles Donagh Maginnis"
"42492","Sidney Hartnoll Beard"
"41161","Francis Dodd"
"7429","Arthur Ignatius Keller"
"41160","James Russell Soley"
"7440","John Campbell"
"8772","Nathaniel Clark Burt"
"8773","Irving Fisher"
"6111","Frederick Herman Martens"
"6110","D. D. (David Dickinson) Mann"
"8771","W. Grant (William Grant) Hague"
"6113","Charlotte E. (Charlotte Elizabeth) Chittenden"
"8776","W. G. (William George) Waters"
"6112","Rosa M. (Rosa Mulholland) Gilbert"
"6115","Barney Stone"
"7446","M. G. (Mary Greenway) McClelland"
"8774","Eugene Lyman Fisk"
"8775","John A. (John Alexander) MacDonald"
"470","J. H. Wisdom"
"471","Marr Murray"
"472","Alice Isabel Hazeltine"
"473","Benedictus de Spinoza"
"474","R. H. M. (Robert Harvey Monro) Elwes"
"475","William Dobein James"
"476","United States. Presidents"
"477","Gustavus Hindman Miller"
"478","St. Jude"
"479","R. U. Sirius"
"6108","Pedro Antonio de Alarcón"
"7439","Arthur Stanwood Pier"
"8767","Avrahm Yarmolinsky"
"6109","William F. (William Frederic) Giese"
"8783","Neil Buchanan"
"6120","Arthur Young"
"8784","W. J. (William John) McGee"
"7453","Sarah C. Hallowell"
"8781","Legh Richmond"
"7452","Mary Mills Patrick"
"8782","Adolf von Harnack"
"8787","Romesh Chunder Dutt"
"6124","Caroline Elliott Hoogs Jacobs"
"6123","Arthur M. Mann"
"7457","E. Keble (Edward Keble) Chatterton"
"6125","Henry Rogers"
"7456","H. S. Armstrong"
"480","W. G. Waters"
"481","Edgar Allan Poe"
"8780","Joseph Clayton"
"482","Abram Joseph Ryan"
"483","James Fenimore Cooper"
"484","W. H. (William Henry) Hudson"
"485","Charles Darwin"
"486","E. (Emanuel) Haldeman-Julius"
"487","Marcet Haldeman-Julius"
"488","Robert Southey"
"489","Henry Kendall"
"7448","William Benson"
"6116","Jacqueline Overton"
"7447","Bradley A. (Bradley Allen) Fiske"
"6119","Beatrice E. (Beatrice Elizabeth) Clay"
"6118","Mabell S. C. (Mabell Shippie Clarke) Smith"
"8779","L. V. (Lucy Violet) Hodgkin"
"6131","Antoine Simon Maillard"
"7462","Henry Frederick Cope"
"8794","Adam Gottlob Oehlenschläger"
"6130","Arthur Sherbo"
"7461","Harry Rountree"
"7464","Cy Warman"
"7463","J. Cree (Jerry Cree) Fischer"
"8793","William A. (William Alfred) Quayle"
"8798","James Dabney McCabe"
"6135","John Strange Winter"
"6134","Henry Hobart Vail"
"7465","Thomas Woolner"
"8799","Charles A. (Charles Alexander) McMurry"
"8796","Adrian Constantine Anson"
"6137","F. Anstey"
"6136","William Black"
"7467","John Mead Gould"
"8797","James Norman Hall"
"491","Howard Pyle"
"492","Alexandre Dumas"
"493","Thomas Love Peacock"
"7460","F. St. Mars"
"494","Cal Stewart"
"495","Mary Eleanor Wilkins Freeman"
"496","John Munro"
"497","Francis Barton Gummere"
"498","Edward Lear"
"499","Irwin Leslie Gordon"
"7459","D. M. Lowrey"
"7458","Harold Brett"
"7473","Robert Stafford Arthur Palmer"
"6141","T. Eric (Thomas Eric) Peet"
"7475","Alfred W. (Alfred William) Pollard"
"6143","Marguerite Dickson"
"7474","Cyril Davenport"
"6146","Carol Della Chiesa"
"6145","W. C. (William Charles) Wentworth"
"7476","Violetta Thurstan"
"6148","M. de (Jean Lévesque) Burigny"
"6147","William Smith"
"6140","Valentine Chirol"
"7471","Barrett H. (Barrett Harper) Clark"
"7470","J. G. (John Gibson) Lockhart"
"6139","Prentiss Ingraham"
"6138","Benjamin Drake"
"6153","Caroline M. (Caroline Matilda) Kirkland"
"7484","Otis Tufton Mason"
"6152","Emilia Pardo Bazán"
"6155","Richard Malcolm Johnston"
"7486","Anna Knoop"
"6154","Harry Stillwell Edwards"
"7485","Jean Meslier"
"6157","William James Lampton"
"6156","H. C. (Henry Cuyler) Bunner"
"7487","John R. Young"
"6158","Wells Hastings"
"7489","Aquinas Thomas"
"6151","Serafín Estébanez Calderón"
"7482","Frederic Shoberl"
"6150","George Egerton"
"7481","William Stevens Balch"
"6149","Hubert Crackanthorpe"
"6164","American School of Correspondence"
"7495","Ernest Glanville"
"7494","Gerald Prance"
"6166","William Norman Brown"
"7497","Ernest R. (Ernest Richard) Suffling"
"7496","Edward Noyes Westcott"
"6167","Albert E. (Albert Edward) Winship"
"7498","Dan Sayre Groesbeck"
"7491","John Randall"
"7493","Reginald Wyon"
"6174","Edward C. (Edward Charles) Pickering"
"6177","William G. Stevenson"
"6179","Willis J. (Willis John) Abbot"
"6173","Lawrence Mason"
"6172","Foxhall Daingerfield"
"6185","Charles E. (Charles Edwin) Bennett"
"6188","Catulle Mendès"
"6187","Amy E. Zwemer"
"6180","Pierre Besnier"
"6182","James H. (James Hiram) Fassett"
"6181","Thomas Hood"
"6184","John Hunter"
"6183","Charles Hawley"
"6197","Henri Murger"
"6196","Amerel"
"43730","Nat. C. (Nathaniel Carll) Goodwin"
"6199","Earl Barnes"
"42400","Ida May Hill Starr"
"6198","Clémence Robert"
"42401","J. Mitchell (John Mitchell) Bruce"
"43732","Bernard Bosanquet"
"43737","William Salant"
"42407","Charles H. (Charles Henry) Ross"
"43738","J. B. (John Benjamin) Rieger"
"6191","Eugène François Vidocq"
"42408","Wilhelm Ostwald"
"6190","William Dampier"
"42409","Richard Muther"
"43733","Thomas Edward Merchant"
"43734","George Strohbach"
"42403","Louise Clark"
"6195","Francis Paul OBrien"
"42404","Margaret Lavington"
"6194","Alfred Milner Milner"
"43736","Richard Quaintance"
"31751","James W. Shepp"
"31750","John Tulloch"
"31753","Gerald Baldwin"
"31752","Daniel B. Shepp"
"31759","Edgar Fawcett"
"31758","S. (Sarah) Macnaughtan"
"31755","Samuel Ward Boardman"
"31754","Sami Khalaf Hamarneh"
"43720","Herbert Inman"
"43721","Thomas Tiplady"
"43726","Thomas Gilks"
"43729","Joseph MacRory"
"43722","Helena Rutherfurd Ely"
"43723","André Hallays"
